Record_Type,Policy_Number,Foreign_Reg_Ind,Registration_Number,Vehicle_Derivative,Named_Driver,Trade_Plate_Ind,Cover_Start_Date,Cover_End_Date,Insert_Date,Update_date,Active_Flag,MID_File_Seq_No,MID_Sent_Ind,Mid_Sent_Date,MID_Status,MID_Error_Codes,Vehicle_Make,Vehicle_Model,Inserted_By,Updated_By
"N","M42898K             ","U","MM21EBO","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","PEUGEOT","208","POLICY RENEWAL JOB","MID RESPONSE JOB"
"A","M42898K             ","U","MM21HYN","","","U",2022-10-07 00:00:00,2023-06-29 00:00:00,2022-10-07 00:00:00,2022-10-07 00:00:00,"A",1634,"Y",2022-10-07 00:00:00,"acknowledged","","TOYOTA","A/S - AYGOXPLAY","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM21NCN","","","U",2022-09-30 00:00:00,2023-06-29 00:00:00,2022-09-27 00:00:00,2022-09-30 00:00:00,"A",1618,"Y",2022-09-30 00:00:00,"acknowledged","","TOYOTA","YARIS","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM21TMX","","","U",2022-10-03 00:00:00,2023-06-29 00:00:00,2022-10-03 00:00:00,2022-10-03 00:00:00,"A",1625,"Y",2022-10-03 00:00:00,"acknowledged","","TOYOTA","YARIS","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM21WLC","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","PROACE","POLICY RENEWAL JOB","MID RESPONSE JOB"
"A","M42898K             ","U","MM21WZJ","","","U",2022-10-07 00:00:00,2023-06-29 00:00:00,2022-10-07 00:00:00,2022-10-07 00:00:00,"A",1634,"Y",2022-10-07 00:00:00,"acknowledged","","TOYOTA","A/S - AYGO XPLA","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM22HLC","","","U",2022-08-11 00:00:00,2023-06-29 00:00:00,2022-08-11 00:00:00,2022-08-11 00:00:00,"A",1526,"Y",2022-08-11 00:00:00,"acknowledged","","TOYOTA","COROLLA","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM22HOA","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-07-01 00:00:00,2022-07-01 00:00:00,"A",1450,"Y",2022-07-01 00:00:00,"acknowledged","","LEXUS","UX E","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM22OSG","","","U",2022-07-29 00:00:00,2023-06-29 00:00:00,2022-07-29 00:00:00,2022-07-29 00:00:00,"A",1503,"Y",2022-07-29 00:00:00,"acknowledged","","TOYOTA","RAV4","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM22SSJ","","","U",2022-07-05 00:00:00,2023-06-29 00:00:00,2022-07-05 00:00:00,2022-07-05 00:00:00,"A",1458,"Y",2022-07-05 00:00:00,"acknowledged","","TOYOTA","CHR","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM22SSZ","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MM22TKK","","","U",2022-07-01 00:00:00,2023-06-29 00:00:00,2022-07-05 00:00:00,2022-07-05 00:00:00,"A",1458,"Y",2022-07-05 00:00:00,"acknowledged","","TOYOTA","YARIS","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM22TLX","","","U",2022-08-11 00:00:00,2023-06-29 00:00:00,2022-08-11 00:00:00,2022-08-11 00:00:00,"A",1526,"Y",2022-08-11 00:00:00,"acknowledged","","TOYOTA","YARIS","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM22YEE","","","U",2022-07-14 00:00:00,2023-06-29 00:00:00,2022-07-14 00:00:00,2022-07-14 00:00:00,"A",1475,"Y",2022-07-14 00:00:00,"acknowledged","","TOYOTA","COROLLA","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM53FBY"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MM69BNV","","","U",2022-10-17 00:00:00,2023-06-29 00:00:00,2022-10-17 00:00:00,2022-10-17 00:00:00,"A",1652,"Y",2022-10-17 00:00:00,"acknowledged","","MAZDA","CX30","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM69HWA"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MM69ONT","","","U",2022-07-31 00:00:00,2023-06-29 00:00:00,2022-07-26 00:00:00,2022-07-31 00:00:00,"A",1506,"Y",2022-07-31 00:00:00,"acknowledged","","TOYOTA","AYGO X-TREND","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM70DOA","","","U",2022-12-02 00:00:00,2023-06-29 00:00:00,2022-12-02 00:00:00,2022-12-02 00:00:00,"A",1738,"Y",2022-12-02 00:00:00,"acknowledged","","MAZDA","2","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM70EKC"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","MAZDA","2","POLICY RENEWAL JOB","MID RESPONSE JOB"
"A","M42898K             ","U","MM71DMY","","","U",2022-10-07 00:00:00,2023-06-29 00:00:00,2022-10-07 00:00:00,2022-10-07 00:00:00,"A",1634,"Y",2022-10-07 00:00:00,"acknowledged","","TOYOTA","DEMO - COROLLA","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM71EWP","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","LEXUS","UX","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MM71GGJ","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","SKODA","ENYAQ","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MM71RTZ","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","PEUGEOT","108","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MM71UEE","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","HILUX","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MM71XBX","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","PROACE","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MM71XWY","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","AYGO","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MM72AXX","","","U",2022-11-21 00:00:00,2023-06-29 00:00:00,2022-11-23 00:00:00,2022-11-23 00:00:00,"A",1720,"Y",2022-11-23 00:00:00,"acknowledged","","TOYOTA","GR86","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM72LKF","","","U",2022-12-08 00:00:00,2023-06-29 00:00:00,2022-12-08 00:00:00,2022-12-08 00:00:00,"A",1749,"Y",2022-12-08 00:00:00,"acknowledged","","LEXUS","UX","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MM72TOA","","","U",2022-12-01 00:00:00,2023-06-29 00:00:00,2022-12-07 00:00:00,2022-12-07 00:00:00,"A",1747,"Y",2022-12-07 00:00:00,"acknowledged","","NISSAN","QASHQAI","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MP19OTT"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","RAV4","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MP19VBC","","","U",2022-11-07 00:00:00,2023-06-29 00:00:00,2022-11-07 00:00:00,2022-11-07 00:00:00,"A",1690,"Y",2022-11-07 00:00:00,"acknowledged","","MAZDA","2","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT05BWV","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT06ENO","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT07URG","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","SKODA","FABIA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT14BKE","","","U",2022-12-02 00:00:00,2023-06-29 00:00:00,2022-12-02 00:00:00,2022-12-02 00:00:00,"A",1738,"Y",2022-12-02 00:00:00,"acknowledged","","MAZD","3","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT17ZDX","","","U",2022-11-18 00:00:00,2023-06-29 00:00:00,2022-11-17 00:00:00,2022-11-18 00:00:00,"A",1710,"Y",2022-11-18 00:00:00,"acknowledged","","TOYOTA","C-HR","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT19AEE","","","U",2022-12-02 00:00:00,2023-06-29 00:00:00,2022-12-02 00:00:00,2022-12-02 00:00:00,"A",1738,"Y",2022-12-02 00:00:00,"acknowledged","","MAZDA","2","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT19DVO","","","U",2022-11-28 00:00:00,2023-06-29 00:00:00,2022-11-16 00:00:00,2022-11-28 00:00:00,"A",1729,"Y",2022-11-28 00:00:00,"acknowledged","","TOYOTA","YARIS","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT19DVP","","","U",2022-09-23 00:00:00,2023-06-29 00:00:00,2022-09-20 00:00:00,2022-09-23 00:00:00,"A",1605,"Y",2022-09-23 00:00:00,"acknowledged","","TOYOTA","COROLLA","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT19GCK"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","AYGO","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT19GCO"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","AYGO","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT19GCU"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","AYGO","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT19GCV"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","AYGO","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT19GCX"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","AYGO","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT20OHN"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","PEUGEOT","3008","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT20RVP"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","LEXUS","ES","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT20VJL","","","U",2022-11-28 00:00:00,2023-06-29 00:00:00,2022-11-16 00:00:00,2022-11-28 00:00:00,"A",1729,"Y",2022-11-28 00:00:00,"acknowledged","","TOYOTA","AYGO","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT21EKL","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","AYGO","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT21TPU"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","SKODA","FABIA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT21YWM","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","CHR","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT22CFV","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","BZ4X","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT22FCE","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","MAZDA","2 HYBRID","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT22FGG","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","C-HR","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT22FSK","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","MAZDA","2 HYBRID","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT22HKK","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT22OLP","","","U",2022-07-20 00:00:00,2023-06-29 00:00:00,2022-07-20 00:00:00,2022-07-20 00:00:00,"A",1486,"Y",2022-07-20 00:00:00,"acknowledged","","TOYOTA","COROLLA","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT22OUN","","","U",2022-07-18 00:00:00,2023-06-29 00:00:00,2022-08-01 00:00:00,2022-08-01 00:00:00,"A",1508,"Y",2022-08-01 00:00:00,"acknowledged","","KIA","RIO GT-LINE S","M42898K","MID RESPONSE JOB"
"A","M42898K             ","U","MT22PXH","","","U",2022-10-07 00:00:00,2023-06-29 00:00:00,2022-10-07 00:00:00,2022-10-07 00:00:00,"A",1634,"Y",2022-10-07 00:00:00,"acknowledged","","TOYOTA","DEMO - BZ4X","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT22TFO","","","U",2022-10-01 00:00:00,2023-06-29 00:00:00,2022-10-05 00:00:00,2022-10-05 00:00:00,"A",1629,"Y",2022-10-05 00:00:00,"acknowledged","","NISSAN","QASHQAI","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT22TUW","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","YARIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT22UEJ","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","COROLLA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT22UEP","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","COROLLA","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT22UGE","","","U",2022-07-18 00:00:00,2023-06-29 00:00:00,2022-08-01 00:00:00,2022-08-01 00:00:00,"A",1508,"Y",2022-08-01 00:00:00,"acknowledged","","KIA","RIO GT-LINE S","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT22UVG","","","U",2022-07-01 00:00:00,2023-06-29 00:00:00,2022-08-01 00:00:00,2022-08-01 00:00:00,"A",1508,"Y",2022-08-01 00:00:00,"acknowledged","","KIA","SPORTAGE 3","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT22VLZ","","","U",2022-09-02 00:00:00,2023-06-29 00:00:00,2022-09-02 00:00:00,2022-09-02 00:00:00,"A",1567,"Y",2022-09-02 00:00:00,"acknowledged","","P","308","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT22VNN","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","PEUGEOT","308","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT22WLR","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","PEUGEOT","308","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT55AHK"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","TOYOTA","AVENSIS","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT57HSX","","","U",2022-09-27 00:00:00,2023-06-29 00:00:00,2022-09-27 00:00:00,2022-09-27 00:00:00,"A",1613,"Y",2022-09-27 00:00:00,"acknowledged","","TOYOTA","PRIUS","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT64VVX"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","PEUGEOT","EXPERT","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT65URH"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","LEXUS","IS300H","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT68WRJ","","","U",2022-08-26 00:00:00,2023-06-29 00:00:00,2022-08-23 00:00:00,2022-08-26 00:00:00,"A",1553,"Y",2022-08-26 00:00:00,"acknowledged","","TOYOTA","YARIS","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT69LLR"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","PEUGEOT","508","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT69LVV"," "," ","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","PEUGEOT","3008","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT69RVC","","","U",2022-09-16 00:00:00,2023-06-29 00:00:00,2022-09-14 00:00:00,2022-09-16 00:00:00,"A",1592,"Y",2022-09-16 00:00:00,"acknowledged","","TOYOTA","AYGO X-TREND","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT69VUK","","","U",2022-09-21 00:00:00,2023-06-29 00:00:00,2022-09-21 00:00:00,2022-09-21 00:00:00,"A",1602,"Y",2022-09-21 00:00:00,"acknowledged","","MAZDA","CX5","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT70GFA","","","U",2022-11-24 00:00:00,2023-06-29 00:00:00,2022-12-02 00:00:00,2022-12-02 00:00:00,"A",1738,"Y",2022-12-02 00:00:00,"acknowledged","","TOYOTA","YARIS","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT71EJU","","","U",2022-06-30 00:00:00,2023-06-29 00:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,"A",1446,"Y",2022-06-30 00:00:00,"acknowledged","","PEUGEOT","2008","POLICY RENEWAL JOB","MID RESPONSE JOB"
"N","M42898K             ","U","MT71WMG","","","U",2022-09-20 00:00:00,2023-06-29 00:00:00,2022-09-20 00:00:00,2022-09-20 00:00:00,"A",1600,"Y",2022-09-20 00:00:00,"acknowledged","","TOYOTA","C-HR GR SPORT","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT71YKA","","","U",2022-10-12 00:00:00,2023-06-29 00:00:00,2022-10-10 00:00:00,2022-10-12 00:00:00,"A",1642,"Y",2022-10-12 00:00:00,"acknowledged","","TOYOTA","C-HR","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72APF","","","U",2022-12-01 00:00:00,2023-06-29 00:00:00,2022-12-09 00:00:00,2022-12-09 00:00:00,"A",1751,"Y",2022-12-09 00:00:00,"acknowledged","","PEUGEOT","208","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72BDY","","","U",2022-11-22 00:00:00,2023-06-29 00:00:00,2022-11-22 00:00:00,2022-11-22 00:00:00,"A",1718,"Y",2022-11-22 00:00:00,"acknowledged","","SKODA","OCTAVIA","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72BTV","","","U",2022-09-30 00:00:00,2023-06-29 00:00:00,2022-10-21 00:00:00,2022-10-21 00:00:00,"A",1660,"Y",2022-10-21 00:00:00,"acknowledged","","TOYOTA","AYGO X","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72CVP","","","U",2022-11-07 00:00:00,2023-06-29 00:00:00,2022-11-07 00:00:00,2022-11-07 00:00:00,"A",1690,"Y",2022-11-07 00:00:00,"acknowledged","","MAZDA","CX30","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72CXA","","","U",2022-12-01 00:00:00,2023-06-29 00:00:00,2022-12-09 00:00:00,2022-12-09 00:00:00,"A",1751,"Y",2022-12-09 00:00:00,"acknowledged","","PEUGEOT","208","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72CXB","","","U",2022-12-01 00:00:00,2023-06-29 00:00:00,2022-12-09 00:00:00,2022-12-09 00:00:00,"A",1751,"Y",2022-12-09 00:00:00,"acknowledged","","PEUGEOT","3008","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72CXE","","","U",2022-12-01 00:00:00,2023-06-29 00:00:00,2022-12-09 00:00:00,2022-12-09 00:00:00,"A",1751,"Y",2022-12-09 00:00:00,"acknowledged","","PEUGEOT","208","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72FAF","","","U",2022-10-31 00:00:00,2023-06-29 00:00:00,2022-10-31 00:00:00,2022-10-31 00:00:00,"A",1677,"Y",2022-10-31 00:00:00,"acknowledged","","TOYOTA","AYGO X","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72FFG","","","U",2022-11-24 00:00:00,2023-06-29 00:00:00,2022-11-24 00:00:00,2022-11-24 00:00:00,"A",1722,"Y",2022-11-24 00:00:00,"acknowledged","","TOYOTA","YARIS CROSS","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72FGX","","","U",2022-10-31 00:00:00,2023-06-29 00:00:00,2022-10-31 00:00:00,2022-10-31 00:00:00,"A",1677,"Y",2022-10-31 00:00:00,"acknowledged","","TO","GR86","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72FYW","","","U",2022-12-01 00:00:00,2023-06-29 00:00:00,2022-12-09 00:00:00,2022-12-09 00:00:00,"A",1751,"Y",2022-12-09 00:00:00,"acknowledged","","PEUGEOT","308","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72HBB","","","U",2022-10-24 00:00:00,2023-06-29 00:00:00,2022-10-24 00:00:00,2022-10-24 00:00:00,"A",1664,"Y",2022-10-24 00:00:00,"acknowledged","","MAZDA","MX30","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72HHP","","","U",2022-11-15 00:00:00,2023-06-29 00:00:00,2022-11-15 00:00:00,2022-11-15 00:00:00,"A",1705,"Y",2022-11-15 00:00:00,"acknowledged","","NISSAN","LEAF","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72OAE","","","U",2022-09-30 00:00:00,2023-06-29 00:00:00,2022-10-24 00:00:00,2022-10-24 00:00:00,"A",1664,"Y",2022-10-24 00:00:00,"acknowledged","","KIA","CEED GT LINE","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72RCU","","","U",2022-12-09 00:00:00,2023-06-29 00:00:00,2022-12-09 00:00:00,2022-12-09 00:00:00,"A",1751,"Y",2022-12-09 00:00:00,"acknowledged","","MAZDA","CX5","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72SJY","","","U",2022-11-30 00:00:00,2023-06-29 00:00:00,2022-12-02 00:00:00,2022-12-02 00:00:00,"A",1738,"Y",2022-12-02 00:00:00,"acknowledged","","SKODA","KAMIQ","M42898K","MID RESPONSE JOB"
"N","M42898K             ","U","MT72SKD","","","U",2022-11-30 00:00:00,2023-06-29 00:00:00,2022-12-02 00:00:00,2022-12-02 00:00:00,"A",1738,"Y",2022-12-02 00:00:00,"acknowledged","","SKODA","KAROQ","M42898K","MID RESPONSE JOB"
